x coord, y coord, z coord, scalar
21.3228, 6.18635, 52.9121, 6.89574
35.993, 32.044, 17.2082, 8.31342
45.9492, 7.05581, 54.7833, 7.71096
46.5546, 18.1047, 36.1843, 7.04039
11.3578, 33.717, -20.0746, 5.7194
40.0674, 30.1551, 29.5378, 5.99675
47.5144, 13.2682, 38.1088, 9.77745
26.9932, 8.03119, 49.1818, 9.46026
27.8823, 20.6738, 21.1271, 7.79769
40.7642, 18.643, 33.2294, 8.08513
19.4863, 32.5465, -9.03756, 6.59861
41.1507, 10.3856, 59.3721, 9.62132
23.9452, 15.9107, 5.78649, 9.17755
27.5719, 19.7864, 14.7119, 7.90634
34.4387, 12.2171, 56.5672, 7.95536
31.8608, 20.341, 24.2788, 6.56093
28.721, 20.8715, 16.1573, 9.14866
9.51387, 34.0585, -17.9912, 6.33282
23.5196, 15.2428, 9.97304, 8.83776
17.841, 29.6701, -1.77984, 7.29843
32.4288, 22.3746, 25.2773, 9.20847
22.8425, 6.2846, 48.6525, 7.20485
32.5748, 11.1262, 55.1502, 7.85201
25.1664, 12.9183, -0.711357, 9.98794
13.903, 27.5081, -16.3843, 4.89729
31.4345, 21.3213, 26.0347, 6.61817
28.6412, 8.01907, 47.9716, 6.84223
42.1069, 12.1681, 59.8583, 8.89945
34.3109, 30.0636, 18.258, 5.52479
45.2483, 17.3039, 32.9126, 5.33198
17.5827, 30.8449, -14.7665, 6.71946
26.155, 16.226, 12.5707, 7.91289
47.2973, 7.02136, 48.9514, 6.13979
37.1377, 30.817, 25.4373, 8.1111
40.8387, 19.9386, 34.4219, 8.93981
37.9214, 24.3268, 28.8233, 9.35294
25.3419, 20.1962, 17.8588, 7.89034
40.4503, 11.7342, 60.4818, 8.71419
46.1231, 8.97666, 46.3853, 5.22653
37.3195, 23.2302, 31.9311, 7.28501
17.0511, 28.8658, -10.2068, 7.18156
17.4833, 29.7982, -11.3334, 9.70503
39.6585, 34.8157, 26.8627, 6.02959
30.4581, 31.8477, 7.7576, 7.84006
39.5521, 30.5687, 25.8437, 7.53415
22.9199, 16.6389, 6.93418, 8.84858
29.3746, 30.2461, 8.49199, 9.02637
36.4664, 34.1875, 19.7372, 9.89052
19.0682, 5.38493, 51.9572, 6.26167
20.5702, 28.2442, -2.09039, 8.52934
14.8592, 31.099, -14.0549, 10.3466
31.9291, 8.94555, 53.7359, 9.91297
22.288, 18.9827, 7.38866, 4.94719
30.7248, 34.5983, 15.9735, 4.71329
19.1904, 2.21432, 50.9305, 5.83903
25.4138, 11.3864, -1.50609, 8.10952
42.4811, 10.5256, 58.5054, 10.4857
27.2496, 17.6246, 14.1174, 6.66807
16.8921, 30.3112, -9.28139, 10.252
36.6153, 21.6148, 28.3896, 8.08925
45.3189, 8.47986, 56.5949, 8.31766
47.7393, 7.94841, 53.8077, 5.95108
22.1951, 27.9069, 0.601578, 10.4636
24.5861, 7.07667, 47.7249, 6.39425
24.7863, 15.6124, 1.2358, 9.32838
11.016, 34.692, -16.8229, 8.2615
37.8403, 32.7963, 23.601, 10.5212
17.7393, 32.551, -5.89362, 6.98894
48.2569, 7.6528, 51.3988, 7.86673
43.0524, 17.8774, 37.7298, 5.70994
26.8489, 17.1444, 7.42872, 4.47597
38.9845, 22.7038, 27.993, 6.9393
37.3223, 25.8935, 30.2385, 7.72992
23.308, 15.5578, 6.16725, 7.73728
31.5349, 8.50539, 51.4844, 7.32755
47.957, 9.17618, 52.4662, 7.81062
28.345, 7.90088, 50.1818, 9.90009
22.6439, 17.1404, 4.52427, 6.64897
32.5598, 34.8093, 14.1777, 5.40893
44.0089, 10.7181, 52.0534, 4.41175
18.3785, 29.3215, -7.2231, 8.80225
33.9244, 31.9068, 18.1247, 10.0857
47.3868, 15.7939, 35.6563, 8.86513
50.6187, 9.91872, 43.6021, 5.66896
48.9088, 8.6202, 46.3744, 8.75433
42.0197, 18.5525, 34.8153, 9.63971
28.2052, 20.6535, 17.9949, 10.6625
25.5913, 17.3803, 12.2594, 8.84549
29.3354, 21.6869, 23.5308, 7.1039
25.6085, 16.3888, 14.2043, 9.12465
44.2123, 17.4043, 36.8208, 9.19369
13.4997, 29.3842, -17.8035, 8.73525
38.3522, 30.9977, 28.5745, 9.7206
22.5103, 28.1808, 2.03071, 8.70415
31.1354, 33.1568, 15.6329, 7.19423
27.6633, 22.9817, 19.4039, 8.26098
14.8776, 29.631, -15.029, 10.094
35.4207, 23.0809, 25.7563, 8.6377
26.0295, 30.8, 9.86365, 5.56904
49.7106, 15.4816, 37.4334, 6.75678
22.281, 14.1695, 11.0758, 5.23959
20.1277, 29.3616, -2.95202, 9.42619
19.8198, 2.83704, 51.1658, 8.24101
28.1029, 21.5138, 23.1174, 5.92337
29.3324, 23.0645, 18.2502, 9.54449
33.6109, 35.8436, 20.2462, 4.6182
22.0668, 5.97393, 52.5878, 8.28529
48.1545, 6.70338, 50.4801, 6.02783
21.4651, 3.48072, 52.9279, 8.58368
38.6626, 12.569, 59.7153, 9.07939
38.1971, 35.2103, 27.0717, 6.23051
29.4304, 6.76969, 51.779, 9.69678
28.3078, 23.0863, 21.3846, 8.57083
43.6259, 17.0009, 34.4026, 8.90474
14.2512, 29.9593, -11.228, 6.27844
13.3314, 29.4408, -16.2469, 9.84418
19.7473, 29.2024, -3.90483, 8.84235
26.9488, 28.0921, 3.02552, 11.3625
14.5441, 32.631, -19.2016, 5.56283
23.0048, 18.3897, 4.15856, 5.42811
24.7433, 16.9902, 14.4724, 10.1794
24.1168, 13.4257, 0.417533, 9.85995
48.7173, 10.6476, 42.0066, 8.64237
45.374, 14.1857, 38.8365, 9.12363
28.5261, 27.2871, 4.93621, 9.21821
31.5771, 23.8301, 20.8448, 6.71392
39.7122, 10.6916, 61.1172, 6.96219
24.4971, 16.0629, 9.21687, 8.97158
40.3752, 23.7753, 29.6477, 6.817
35.4615, 12.8105, 57.8024, 6.58251
35.3181, 33.8176, 22.0122, 10.7238
48.817, 8.94549, 48.699, 10.1765
