x coord, y coord, z coord, scalar
20.1277, 29.3616, -2.95202, 63558.2
19.8198, 2.83704, 51.1658, 86145.9
28.1029, 21.5138, 23.1174, 47497.8
29.3324, 23.0645, 18.2502, 47987.6
33.6109, 35.8436, 20.2462, 59497.5
22.0668, 5.97393, 52.5878, 83365.6
48.1545, 6.70338, 50.4801, 85639.6
21.4651, 3.48072, 52.9279, 86936.3
38.6626, 12.569, 59.7153, 89913.1
38.1971, 35.2103, 27.0717, 61269.1
29.4304, 6.76969, 51.779, 77463.6
28.3078, 23.0863, 21.3846, 47865.5
43.6259, 17.0009, 34.4026, 55853.4
14.2512, 29.9593, -11.228, 83286
13.3314, 29.4408, -16.2469, 93088.6
19.7473, 29.2024, -3.90483, 65084
26.9488, 28.0921, 3.02552, 53779.7
14.5441, 32.631, -19.2016, 99808.3
23.0048, 18.3897, 4.15856, 50762.8
24.7433, 16.9902, 14.4724, 49273.4
24.1168, 13.4257, 0.417533, 58058.1
48.7173, 10.6476, 42.0066, 72333.7
45.374, 14.1857, 38.8365, 61894.1
28.5261, 27.2871, 4.93621, 52492.2
31.5771, 23.8301, 20.8448, 48285.9
39.7122, 10.6916, 61.1172, 94381.4
24.4971, 16.0629, 9.21687, 50550.5
40.3752, 23.7753, 29.6477, 52408.1
35.4615, 12.8105, 57.8024, 84527.1
35.3181, 33.8176, 22.0122, 57644.3
48.817, 8.94549, 48.699, 81933.6
26.1486, 17.6009, 4.62754, 50643.5
23.509, 15.5918, 12.1062, 50704.3
30.8085, 23.0872, 19.4072, 48047.3
48.1499, 13.9421, 44.4004, 71885.6
39.306, 34.8286, 28.9172, 61884.7
35.2126, 35.5764, 18.5583, 59995.8
